name,times,balance,allPay,invest,y
66414,5,529,-248,0,0
66416,51,4242,-28794,25000,0
66418,43,3840,-27540,25000,0
66424,19,10558,-11982,0,0
66427,36,16846,-19822,0,0
66428,35,4478,-12068,10000,1
66432,25,4046,-15786,15000,0
66438,49,4563,-24033,15000,0
66439,38,6045,-29784,15000,0
66440,22,4461,-16370,10000,0
66441,17,4560,-11160,10000,0
66442,23,3148,-15650,14000,0
66443,43,5704,-21472,20000,0
66445,15,6793,-9840,0,0
66446,19,4680,-17770,10000,0
66447,9,1369,-4656,3000,0
66457,30,4962,-22606,20000,0
66458,17,4244,-12174,12000,0
66459,40,5625,-20240,10000,0
66460,45,7370,-24704,6000,0
66462,51,5317,-30393,25000,0
66463,32,6593,-22369,10000,0
66464,80,11073,-72639,80000,0
66465,35,11200,-23833,0,0
66466,13,2974,-3911,5000,1
66467,11,3567,-10156,10000,0
66468,16,4521,-15968,10000,0
66469,43,9462,-20401,10000,0
66470,42,5344,-9995,0,1
66472,45,4711,-23282,20000,0
66474,34,8716,-23747,20000,0
66475,24,3554,-16023,17000,0
66478,55,8249,-33282,25000,0
66480,48,15953,-35626,40000,0
66482,49,8087,-21101,20000,0
66483,25,4743,-19950,20000,0
66485,40,11213,-29101,20000,0
66488,55,5221,-21141,20000,1
66489,40,5713,-21603,20000,0
66490,22,4903,-11148,10000,0
66491,20,2456,-7339,4000,1
66492,31,9875,-20024,20000,0
66493,60,15515,-29794,0,0
66494,16,2495,-6177,0,1
66495,11,3080,-10760,5000,0
66496,29,14446,-25099,0,0
66497,18,4088,-10180,10000,0
66498,38,5972,-28960,30000,0
66499,57,11024,-38983,20000,0
66500,12,4347,-5956,10000,0
66502,52,7489,-15259,10000,1
66505,20,4515,-13870,10000,0
66506,42,5526,-18504,10000,0
66508,59,4730,-39010,32000,0
66509,64,3005,-29871,50000,0
66510,47,9222,-25819,20000,0
66512,47,3659,-20389,25000,0
66513,54,4422,-25379,20000,0
66516,50,3504,-14973,4000,1
66518,43,4997,-23247,15000,0
66519,60,6945,-24171,30000,0
66520,34,6868,-28721,25000,0
66526,37,4046,-8853,5000,1
66548,69,12857,-31732,10000,0
66549,51,6394,-33293,30000,0
66550,40,3929,-21531,22000,0
66551,58,4747,-33833,30000,0
66552,63,6630,-32456,15000,0
66553,47,5593,-22826,10000,0
66554,37,3970,-15579,15000,0
66555,64,6682,-20674,19000,1
66557,47,4841,-21073,10000,0
66558,29,4945,-19220,20000,0
66559,41,3860,-20241,15000,0
66560,14,5097,-9882,10000,0
66562,60,21877,-34583,0,0
66563,34,5121,-20117,10000,0
66564,42,4865,-22636,20000,0
66565,28,6188,-13387,10000,0
66566,62,9997,-34227,30000,0
66567,47,5546,-26676,20000,0
66568,13,5957,-9850,5000,0
66570,36,9893,-18164,20000,0
66571,46,5271,-20177,10000,0
66572,30,10761,-20288,20000,0
66575,62,3704,-19480,26000,1
66578,39,4553,-25436,15000,0
66579,33,4651,-19171,20000,0
66582,53,7084,-29826,25000,0
66584,53,5369,-26066,25000,0
66586,44,6378,-18633,20000,0
66589,74,5053,-38689,50000,0
66590,28,5709,-23605,10000,0
66592,49,5085,-24958,25000,0
66594,56,3814,-23090,17000,0
66597,30,5516,-16970,10000,0
66598,9,1240,-4660,0,0
66599,43,4641,-24463,20000,0
66600,33,3574,-25220,20000,0
66605,42,5328,-17918,10000,0
66608,50,5868,-27504,15000,0
66611,44,4719,-23747,10000,0
66618,56,5131,-26961,27000,0
66620,51,11073,-34966,40000,0
66621,56,8269,-38298,42000,0
66623,47,4587,-21294,10000,0
66624,41,18944,-25551,30000,0
66625,57,9548,-29505,20000,0
66631,49,7009,-28967,10000,0
66632,82,39545,-36760,70000,0
66634,30,11269,-19944,20000,0
66635,42,9275,-29685,10000,0
66636,51,12315,-28841,10000,0
66637,47,7498,-22107,10000,0
66638,100,6108,-26372,20000,1
66639,16,3087,-10120,5000,0
66640,34,12037,-23576,0,0
66641,68,5245,-23078,20000,1
66642,17,6763,-12723,0,0
66644,44,15042,-20122,0,0
66647,52,6054,-22871,14000,0
66648,47,4828,-30269,33000,0
66649,54,6314,-21222,20000,1
66652,56,8339,-21008,10000,1
66654,59,3597,-29729,55000,0
66656,15,3181,-6280,0,0
66657,6,4963,-8600,0,0
66659,57,5383,-20820,11000,1
66662,42,5672,-19989,10000,0
66665,30,5572,-13124,20000,0
66666,60,9750,-28379,10000,0
66668,21,17657,-7756,0,1
66669,41,3498,-20709,17000,0
66670,17,1567,-7136,5000,0
66672,14,1958,-6655,7000,0
66673,44,16525,-37800,40000,0
66677,5,534,-440,0,0
66678,35,7140,-21162,5000,0
66681,69,7715,-25647,20000,1
66682,7,1085,-2920,0,0
66683,37,8407,-24154,20000,0
66685,14,13404,-11840,0,0
66687,43,7922,-25459,10000,0
66688,51,8523,-27859,30000,0
66689,25,1701,-10378,10000,0
66690,28,4367,-10509,10000,1
66691,11,3022,-6202,0,0
66693,1,12712,-1952,0,0
66694,39,10208,-18092,10000,0
66695,46,4724,-23803,20000,0
66696,59,10781,-25500,20000,0
66699,47,8811,-24424,20000,0
66700,62,9438,-30540,20000,0
66701,31,9304,-32389,30000,0
66702,37,3515,-18807,20000,0
66703,14,5553,-9940,10000,0
66704,77,8194,-36222,30000,0
66705,40,5527,-32518,30000,0
66706,25,3932,-13920,16000,0
66707,76,6955,-36451,20000,0
66708,30,9887,-16002,10000,0
66709,91,20837,-44593,30000,0
66711,32,73681,-19145,0,0
66712,38,5863,-18995,10000,0
66713,29,7964,-19225,20000,0
66714,20,3794,-11561,15000,0
66715,35,3922,-20496,15000,0
66716,40,7996,-24600,30000,0
66717,36,7093,-22120,30000,0
66719,59,21782,-36877,50000,0
66721,36,19218,-15855,0,0
66723,30,3692,-17738,30000,0
66725,36,8827,-23449,25000,0
66726,19,18715,-10752,0,0
66728,28,9206,-16830,10000,0
66731,38,4176,-17851,20000,0
66735,48,15506,-24035,0,0
66736,21,7292,-16298,0,0
66738,35,7976,-15522,0,0
66739,18,7107,-7100,10000,1
66740,50,5168,-30523,30000,0
66742,4,966,-2830,0,0
66743,21,4709,-11490,10000,0
66745,29,8048,-15250,0,0
66746,51,5155,-32845,40000,0
66748,30,3957,-11683,10000,1
66749,45,9406,-20063,0,0
66752,35,11087,-18643,20000,0
66755,51,4186,-20318,15000,1
66757,26,3762,-7489,0,1
66758,16,1373,-4615,5000,1
66759,45,9938,-18508,0,0
66761,21,4043,-11943,10000,0
66762,6,3049,-4805,0,0
66764,35,6273,-20559,10000,0
66765,43,5406,-23068,20000,0
66766,43,5870,-16726,2000,1
66767,60,38846,-27086,0,0
66768,5,1861,-3897,0,0
66769,42,5819,-20132,15000,0
66770,7,1472,-4235,0,0
66771,55,7092,-25255,10000,0
66772,37,6775,-18990,10000,0
66775,33,5037,-16514,10000,0
66776,55,4804,-20514,10000,1
66777,44,4245,-23298,10000,0
66778,25,4578,-13853,10000,0
66779,21,10749,-9721,15000,0
66780,33,5701,-18169,10000,0
66781,26,4408,-12536,10000,0
66782,58,6292,-29097,30000,0
66784,31,4607,-21558,20000,0
66785,50,6975,-22147,30000,0
66788,48,14964,-25401,20000,0
66790,53,10038,-29280,30000,0
66791,41,6986,-22270,22000,0
66792,2,1579,-3000,3000,0
66793,27,5180,-14941,10000,0
66794,26,17397,-10711,20000,0
66795,48,6367,-24233,20000,0
66797,15,5171,-10047,10000,0
66798,76,4889,-40416,42000,0
66802,27,3763,-11585,10000,0
66803,55,4519,-25930,20000,0
66807,55,6416,-29140,20000,0
66808,7,1776,-3600,0,0
66811,26,9657,-20766,10000,0
66812,61,10936,-27687,20000,0
69538,27,3186,-11020,5000,0
69539,39,4298,-13804,5000,1
69541,40,6174,-16126,20000,0
69542,28,3024,-11120,3000,1
69543,75,17203,-41010,30000,0
69544,27,6342,-12482,0,0
69545,55,13114,-21150,20000,1
69546,36,7556,-14086,10000,1
69547,24,5397,-12254,10000,0
69548,14,3303,-6313,0,0
69550,62,5614,-28977,30000,0
69551,43,4794,-18183,20000,0
69552,39,9652,-15015,0,1
69553,43,2274,-15204,12000,1
69554,9,7572,-5110,10000,0
69555,50,4876,-26319,20000,0
69556,61,5034,-20275,20000,1
69557,57,8207,-33070,33000,0
69558,65,12017,-37522,30000,0
69559,35,4551,-33600,19000,0
69560,30,7633,-23240,20000,0
69561,63,4423,-25920,22000,0
69562,59,4232,-22665,15000,1
69563,32,5066,-8820,10000,1
69564,31,5144,-11195,0,1
69565,69,24565,-36534,10000,0
69566,44,5677,-26755,20000,0
69567,30,4503,-14569,10000,0
69568,29,1533,-9531,7000,1
69569,42,4947,-25688,10000,0
69570,39,10087,-30954,20000,0
69571,61,10194,-8807,0,1
69572,57,16374,-35482,30000,0
69573,57,12570,-32683,10000,0
69574,43,3202,-27570,25000,0
69575,51,9642,-22741,10000,0
69576,32,5586,-26944,20000,0
69577,58,3261,-28260,32000,0
69578,24,2828,-13538,11000,0
69579,38,6172,-23671,25000,0
69580,38,9366,-25130,30000,0
69581,36,7530,-16149,15000,0
69582,41,5426,-20817,20000,0
69583,52,8871,-33721,30000,0
69584,21,7037,-15313,10000,0
69585,59,5205,-30270,25000,0
69586,107,30115,-57783,50000,0
69587,60,17474,-35613,30000,0
69588,59,9022,-30378,30000,0
69589,50,4731,-23346,30000,0
69590,14,3993,-7067,0,0
69591,60,17019,-35550,40000,0
69592,71,7271,-45906,45000,0
69593,64,4369,-25959,22000,0
69594,49,6560,-24568,20000,0
69595,55,6127,-25365,35000,0
69596,69,6235,-35360,30000,0
69597,59,10700,-37272,40000,0
69598,42,4147,-15970,16000,1
69599,52,11929,-35943,30000,0
69600,37,12491,-25168,20000,0
69601,36,5669,-19665,10000,0
69602,52,4876,-29908,25000,0
69603,47,11743,-26418,20000,0
69604,59,19555,-24587,30000,0
69605,65,8741,-31870,20000,0
69606,42,18970,-28994,30000,0
69607,13,2718,-5861,5000,0
69608,42,5097,-24310,30000,0
69609,61,7551,-29460,30000,0
69610,108,5623,-40899,35000,1
69611,19,5371,-18780,10000,0
69612,26,8759,-21570,20000,0
69613,46,4302,-20380,20000,0
69614,44,9592,-37592,20000,0
69615,39,5377,-20645,20000,0
69616,42,3014,-23364,45000,0
69617,46,9060,-21653,20000,0
69618,47,8704,-25506,30000,0
69619,60,7762,-28918,30000,0
69620,26,5762,-10257,0,1
69621,71,8770,-33285,30000,0
69622,43,10290,-14630,14000,1
69623,60,6513,-32230,30000,0
69624,44,16524,-27012,30000,0
69625,53,8493,-24951,22000,0
69626,30,5735,-18650,20000,0
69627,12,2835,-5692,0,0
69628,27,9956,-20032,20000,0
69629,5,615,-835,0,0
69630,23,8058,-15073,0,0
69631,14,4874,-10224,10000,0
69632,24,4761,-14473,10000,0
69633,88,9362,-42550,40000,0
69634,53,4915,-22760,20000,0
69635,48,9638,-22226,20000,0
69636,22,5829,-17230,10000,0
69637,65,17228,-49081,30000,0
69638,25,8191,-18381,10000,0
69639,60,23820,-37011,70000,0
69640,39,8181,-25425,20000,0
69641,56,9377,-30566,20000,0
69642,34,1707,-11750,8000,1
69643,30,9731,-19448,20000,0
69644,42,4115,-23366,25000,0
69645,33,6627,-13830,0,0
69646,39,11992,-20871,20000,0
69647,23,6228,-9752,10000,0
69648,36,29371,-19261,40000,0
69649,39,5484,-13695,10000,1
69650,69,19226,-38095,40000,0
69651,68,12728,-39491,10000,0
69652,66,3197,-27466,20000,0
69653,65,5304,-33740,34000,0
69654,35,18984,-19077,30000,0
69655,61,9529,-29077,30000,0
69656,11,2867,-8315,0,0
69657,55,19154,-32538,30000,0
69658,46,4677,-21534,22000,0
69659,95,11508,-48353,35000,0
69660,44,12197,-24097,10000,0
69661,34,27628,-18961,0,0
69662,68,8804,-47850,50000,0
69664,59,11322,-22237,0,1
69665,46,9174,-18820,10000,0
69666,59,3143,-19587,40000,1
69667,47,12359,-21950,0,0
69668,76,7618,-40003,30000,0
69669,10,2020,-5020,10000,0
69670,55,12161,-31246,40000,0
69671,43,7233,-18990,20000,0
69672,9,2283,-6100,0,0
69673,47,13423,-29174,20000,0
69674,31,9282,-17261,8500,0
69675,42,5500,-20279,20000,0
69676,53,10902,-20785,20000,1
69677,27,34937,-17110,0,0
69678,82,4070,-31050,30000,1
69679,39,5937,-18737,20000,0
69680,69,7721,-33288,30000,0
69681,23,5528,-13340,5000,0
69682,19,11582,-13889,0,0
69683,69,12406,-37030,40000,0
69684,71,10164,-59040,50000,0
69685,49,12458,-24208,0,0
69686,49,8177,-34170,30000,0
69687,41,4704,-16982,20000,0
69688,21,4112,-13505,13000,0
69689,24,5806,-14021,12000,0
69690,31,11308,-23009,0,0
69691,29,3439,-18518,10000,0
69692,33,5396,-11153,25000,1
69693,34,45258,-28989,0,0
69694,16,5956,-11051,10000,0
69695,70,9292,-39432,20000,0
69696,33,13986,-26128,0,0
69697,47,4726,-19331,0,0
69698,23,4397,-16850,10000,0
69699,38,5361,-18318,15000,0
69700,42,11447,-24965,10000,0
69701,59,9378,-35421,15000,0
69702,14,1349,-5230,2000,1
69703,82,17055,-28131,0,1
69704,33,3987,-14700,5000,0
69705,50,13689,-34019,10000,0
69706,8,1607,-3392,4000,0
69707,33,11136,-22733,20000,0
69708,60,3330,-29944,65000,0
69709,82,7703,-46685,40000,0
69710,35,5783,-20990,10000,0
69711,28,4247,-14926,12000,0
69712,32,2726,-14311,30000,0
69713,52,11189,-31248,20000,0
69714,25,6104,-14410,10000,0
69716,72,10576,-47463,40000,0
69717,87,3503,-34241,60000,1
69718,23,5016,-11130,15000,0
69719,49,12510,-32515,30000,0
69720,52,9100,-29535,10000,0
69721,60,5541,-29175,20000,0
69722,52,4319,-30019,31000,0
69723,37,3453,-19886,20000,0
69724,73,3783,-33825,29000,0
69725,88,20955,-34849,0,1
69726,38,6108,-23202,20000,0
69727,64,3503,-30808,55000,0
69728,63,16122,-28672,40000,0
69729,29,13943,-26085,0,0
69730,23,3447,-10140,15000,0
69731,50,12021,-26870,20000,0
69732,28,10857,-25061,30000,0
69733,76,5483,-35329,20000,0
69734,55,6269,-34651,35000,0
69735,68,10187,-38698,30000,0
69736,55,12035,-44960,40000,0
69737,54,12919,-33654,10000,0
69738,54,8317,-29205,0,0
69739,35,4962,-21884,20000,0
69740,40,5114,-19352,20000,0
69741,23,3482,-17440,10000,0
69742,57,7818,-25666,20000,0
69743,14,1141,-3941,0,1
69744,43,16706,-28118,30000,0
69745,40,5866,-23985,10000,0
69746,46,10756,-25354,20000,0
69747,44,3898,-27080,23000,0
69748,37,9761,-28766,30000,0
69749,42,4902,-29723,30000,0
69750,17,4925,-12540,10000,0
69751,51,7508,-44335,30000,0
69752,19,8569,-12502,0,0
69753,27,6602,-17450,20000,0
69754,1,59,-30,0,0
69755,42,4361,-26032,25000,0
69756,37,3991,-26250,22000,0
69758,27,7147,-22191,25000,0
69759,62,5207,-19000,10000,1
69760,23,5105,-18030,20000,0
69761,32,2788,-19803,30000,0
69762,33,7866,-27094,20000,0
69763,42,5416,-21791,20000,0
69764,69,8741,-46599,40000,0
69765,46,7637,-31327,30000,0
69766,19,5315,-17590,10000,0
69767,27,4799,-18924,10000,0
69768,38,4797,-25546,25000,0
69769,21,3468,-13481,10000,0
69770,44,3821,-14435,5000,1
69771,29,12730,-16214,0,0
69772,48,3136,-23741,20000,0
69773,48,8741,-32300,25000,0
69774,55,4592,-25786,35000,0
69775,60,24841,-30489,40000,0
69776,27,9037,-19415,20000,0
69777,30,4578,-13522,10000,0
69778,68,17929,-26503,20000,1
69779,45,8159,-24066,20000,0
69780,44,7118,-28895,45000,0
69781,29,3391,-13621,12000,0
69782,63,11643,-40055,10000,0
69784,1,42,-30,0,0
69785,91,3925,-27307,45000,1
69786,42,5884,-19868,20000,0
69787,49,9693,-17979,10000,1
69788,77,3528,-17357,15000,1
69789,24,17630,-19782,30000,0
69790,45,3749,-15528,30000,1
69791,47,3333,-23331,45000,0
69792,14,3811,-7100,0,0
69793,38,6010,-20285,20000,0
69794,46,10021,-24846,30000,0
69795,38,14492,-11914,10000,1
69796,34,4371,-13629,10000,0
69797,45,4480,-26630,24000,0
69798,55,8004,-32430,20000,0
69799,36,6536,-21665,10000,0
69800,32,7284,-21709,10000,0
69801,58,3862,-22492,14000,1
69802,59,4845,-17216,10000,1
69803,54,7743,-22040,20000,0
69804,33,5832,-21480,10000,0
69805,27,2722,-6564,5000,1
69806,13,1828,-2611,0,1
69807,55,2943,-17992,17000,1
69808,48,3935,-36712,30000,0
69809,56,17781,-25154,30000,0
69810,29,4119,-28010,20000,0
69811,59,5996,-27130,20000,0
69812,17,3210,-10509,20000,0
69813,19,5624,-9927,10000,0
69814,37,3848,-16047,30000,0
69815,37,8314,-19795,10000,0
69816,34,8136,-25797,20000,0
69817,29,6638,-19395,10000,0
69818,29,7845,-26007,20000,0
69819,22,5031,-16315,10000,0
69820,40,4865,-30002,25000,0
69822,13,5435,-6869,10000,0
69823,16,5129,-9992,10000,0
69824,14,5927,-6790,10000,0
69825,24,3677,-7261,0,1
69826,40,6638,-28572,30000,0
69827,40,5970,-30975,30000,0
69828,48,5826,-24851,35000,0
69829,14,6868,-16918,10000,0
69830,38,5253,-21363,20000,0
69831,115,11903,-45266,50000,1
69832,41,6395,-32600,16000,0
69833,3,1882,-2403,0,0
69835,31,7735,-21553,10000,0
69837,44,5969,-21939,20000,0
69838,35,3369,-20597,16000,0
69840,4,2959,-6440,0,0
69841,27,7748,-13880,0,0
69843,26,7906,-15845,5000,0
69844,40,7643,-32190,10000,0
69845,33,16197,-26410,30000,0
69846,36,4293,-24283,10000,0
69847,17,5897,-9040,10000,0
69848,37,5746,-23392,20000,0
69849,41,12730,-36760,30000,0
69850,19,12750,-14450,20000,0
69851,43,7742,-39840,40000,0
69852,36,10414,-18722,0,0
69853,59,9271,-20327,10000,1
69854,37,6643,-32840,20000,0
69855,20,4429,-19520,10000,0
69856,27,4433,-16711,10000,0
69857,24,3201,-10163,11000,0
69858,41,5649,-29226,30000,0
69859,8,6449,-12030,0,0
69860,57,12176,-34400,40000,0
69861,33,5057,-18322,3000,0
69863,15,4731,-9860,10000,0
69864,42,31141,-40670,20000,0
69865,38,12725,-35770,42000,0
69866,33,13651,-18642,30000,0
69867,44,9692,-23862,20000,0
69868,7,2133,-6160,0,0
69869,33,4861,-23100,20000,0
69870,57,3995,-22288,40000,1
69871,9,4780,-7280,0,0
69872,38,2581,-17158,17000,0
69873,43,8971,-22856,10000,0
69874,40,15914,-13468,0,1
69875,48,7354,-17015,1000,1
69876,24,3307,-12516,10000,0
69877,41,4005,-22970,15000,0
69878,32,11526,-25170,0,0
69879,48,10579,-22878,10000,0
69881,41,5154,-32444,34000,0
69882,31,10731,-17622,20000,0
69883,13,8177,-21430,0,0
69884,57,9638,-31446,30000,0
69885,7,691,-1610,0,0
69886,27,2733,-9064,6000,1
69887,94,5095,-56603,44000,0
69888,25,4131,-8713,5000,1
69889,13,5850,-9380,10000,0
69890,32,5648,-13680,10000,0
69891,44,5362,-19523,20000,0
69892,33,7301,-14178,0,0
69893,35,5815,-25100,20000,0
69894,12,4000,-9250,10000,0
69895,4,5991,-2080,10000,0
69896,20,6992,-8628,10000,0
69897,23,4870,-13120,10000,0
69898,11,3988,-7010,0,0
69899,34,35282,-30955,50000,0
69900,43,3923,-17346,35000,0
69901,34,3647,-16570,12000,0
69902,28,7159,-12215,7000,0
69903,54,14436,-33056,20000,0
69904,20,4190,-14135,15000,0
69905,57,6688,-32554,30000,0
69906,34,5239,-12285,10000,1
69907,28,4239,-19945,10000,0
69908,43,5614,-30808,30000,0
69909,40,5789,-20171,10000,0
69910,73,8775,-26747,10000,1
69911,52,4243,-13850,10000,1
69912,34,4764,-13930,10000,0
69913,54,6763,-20711,10000,1
69914,51,13141,-25673,20000,0
69915,57,6546,-19840,10000,1
69916,49,6114,-30872,20000,0
69917,45,16046,-28397,0,0
69918,51,3960,-14464,10000,1
69919,37,9134,-25610,5000,0
69920,51,42909,-18701,0,1
69921,54,8607,-23705,20000,0
69922,30,9825,-19680,20000,0
69923,54,5730,-25344,30000,0
69924,59,4131,-26509,22000,0
69925,49,3244,-23183,25000,0
69926,51,5073,-28509,17000,0
69928,56,14611,-39872,10000,0
69929,69,9047,-35244,30000,0
69930,20,5684,-9217,10000,0
69931,57,3302,-20395,18000,1
69932,33,3782,-12383,5000,1
69933,13,5781,-8903,0,0
69934,51,16911,-36618,40000,0
69935,65,6963,-39792,30000,0
69936,41,9546,-28929,10000,0
69937,20,54896,-9160,0,0
69938,42,16573,-31727,30000,0
69939,46,10223,-25531,30000,0
69940,20,3588,-11389,10000,0
69941,58,9202,-41580,30000,0
69942,61,8833,-35295,35000,0
69943,54,88102,-23713,105000,0
69944,32,4384,-17160,10000,0
69945,121,29940,-55096,30000,0
69946,45,5346,-13376,10000,1
69947,40,4556,-22317,25000,0
69948,63,15368,-19804,15000,1
69949,46,5250,-26564,15000,0
69950,57,6449,-35941,40000,0
69951,35,4428,-24614,20000,0
69952,48,8094,-21297,5000,0
69953,77,7549,-36013,20000,0
69954,45,4948,-20587,20000,0
69955,55,8262,-14459,20000,1
69956,64,5390,-27385,30000,0
69957,26,5223,-10871,10000,0
69958,49,4927,-20284,20000,0
69959,60,10528,-30240,10000,0
69960,111,3937,-53050,85000,0
69961,60,5983,-26341,13000,0
69962,60,8443,-27651,30000,0
69963,8,7316,-6957,10000,0
69964,33,8729,-19716,20000,0
69966,52,5644,-23018,20000,0
69967,52,8151,-28050,12000,0
69968,64,9296,-31940,30000,0
69969,66,4570,-28616,33000,0
69970,74,7612,-28939,20000,1
69971,24,4211,-10976,10000,0
69972,40,7804,-30312,46000,0
69973,83,4936,-27993,25000,1
69974,38,10244,-14698,10000,1
69975,69,3906,-25470,50000,1
69976,57,7083,-27000,20000,0
69977,83,4831,-35183,35000,0
69978,80,10367,-52414,40000,0
69979,47,6166,-23645,30000,0
69980,46,4372,-15300,15000,1
69981,45,5370,-23101,20000,0
69982,54,17316,-32956,30000,0
69983,97,12067,-60855,40000,0
69984,39,5284,-20280,20000,0
69985,31,3024,-10023,10000,1
69986,80,6580,-31375,25000,1
69987,54,5719,-28558,30000,0
69988,44,8238,-17438,20000,1
69989,62,9096,-30278,25000,0
69990,51,4490,-16093,10000,1
69991,81,9602,-39868,26000,0
69992,56,5369,-32753,30000,0
69993,54,12147,-39622,20000,0
69994,58,8086,-31914,30000,0
69995,62,14027,-29703,20000,0
69996,55,11286,-27395,8000,0
69997,48,11257,-18345,20000,1
69998,20,5951,-12190,0,0
70584,17,3268,-6580,10000,1
71061,2,92,-37,0,0
71933,8,3421,-2790,0,0
72690,14,4533,-5720,8500,0
74452,10,8430,-4160,0,0
75189,2,1143,-1470,0,0
75584,14,1776,-5867,6000,0
75585,3,11442,-1680,0,0
75589,27,3832,-10853,10000,0
75593,66,7713,-29470,30000,0
75597,63,20840,-24939,30000,1
75608,51,5144,-19042,10000,1
75610,62,9738,-35147,30000,0
75611,43,9318,-33769,30000,0
75613,41,5499,-25443,20000,0
75614,39,4706,-9986,10000,1
75624,53,3850,-22660,17000,0
75625,57,4878,-28095,20000,0
75632,18,5854,-12634,10000,0
75658,63,12252,-44910,50000,0
75660,11,23252,-9420,0,0
75661,63,20230,-23266,0,1
75662,43,9948,-28375,10000,0
75669,42,7531,-14202,0,1
